timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1724128301.9298,1209,168640408,298926461,312066702,73452431,1818573,364587,39528,99314202,44160527,68580885,3696314,0,50700299,0
1724128302.3043,1209,99209123,159140078,168313119,71387091,2423876,407032,16206,61788095,17690104,32798147,1866464,531742,37981283,0
1724128302.6789,1209,63419609,88648309,93065113,27106939,1229884,232992,23499,24172888,19444626,14029815,670761,2071949,9130405,0
1724128303.0534,1209,99866925,185037829,197113461,55046939,2162608,446203,8924,67307282,40872746,31454293,1803299,3819944,51534756,0
1724128303.428,1209,97382357,162148443,192565149,49199382,1883305,374890,35730,64270110,32104321,26327891,1167247,5449822,21893734,0
1724128303.8025,1209,53527245,92485313,95784083,29477345,1096583,213939,4278,23576224,12101302,14774334,841439,8707602,8937037,0
1724128304.1771,1209,81496038,105526097,127842713,34577562,1542256,222571,4451,35085827,15216305,18452731,968042,1319073,26244263,0
1724128304.5516,1209,77166797,102156377,111961353,11176892,486353,61583,5065,30344069,17128116,20205033,1188377,0,21046487,0
1724128304.9262,1209,140778406,220465752,271929713,66879243,2799501,485909,13091,88280638,29034360,40191917,2349187,15039495,45643474,0
1724128305.3007,1209,45272831,70290805,79533302,17687595,637789,106890,5230,30292959,8274050,12796965,626321,6682603,13856493,0
1724128305.6753,1209,136983669,182669814,224862439,59799357,2788597,523061,28558,71932161,20382656,33853730,1544570,8423651,31236570,0
1724128306.0498,1209,80249122,116585712,135821107,28780031,1040720,168082,10385,35835283,11423792,24459234,1183911,0,18080085,0
1724128306.4243,1209,72245766,123821736,140817869,47453865,1872402,272837,10989,45819206,7246641,21709122,1166919,2171389,27481130,0
1724128306.7989,1209,83087690,134402508,148242062,41281701,1149274,175302,10496,48119590,20253557,18398965,787996,6014331,21693379,0
1724128307.1734,1209,86958030,120374975,141750219,33316008,1887469,302701,27482,43858364,21827906,24254429,1274686,0,38288871,0
1724128307.548,1209,72992297,87358490,99614788,29489774,919240,165439,9440,25337159,8095964,15185895,958170,4574522,22244399,0
1724128307.9225,1209,32851231,45080028,46072230,11879631,416452,60471,4108,9838240,5946006,8123423,430816,2913576,7319245,0
1724128308.2971,1209,117411345,177540840,187132209,76622825,2165307,371135,19313,67270618,11907070,36321341,1892695,12687389,30766541,0
1724128308.6716,1209,137014487,205148742,219996003,80029767,2873837,409373,27926,62692900,21146284,33154528,1819402,9966649,41048466,0
1724128309.0462,1209,115411825,197103207,239832913,48850000,1281790,207494,13297,55616119,22631791,41756076,2234246,0,36638918,0
1724128309.4207,1209,74818415,120326692,135522007,35541516,1219626,158382,10870,27990600,27556548,18961299,1035821,9088197,12681173,0
1724128309.7953,1209,93809089,130848511,163178584,40637605,1231313,177879,17625,52145313,35401332,25653341,1091103,10530513,30760042,0
1724128310.1698,1209,110995590,139656816,147632508,60792774,2113526,352125,28767,37236759,34488355,25576940,1315111,1366035,36879705,0
1724128310.5444,1209,39779052,54616431,67701906,19333585,665708,137684,6873,23393771,7121886,9395814,511921,2490442,13195185,0
1724128310.9189,1209,116605153,170196220,191996863,64328644,3007942,440329,18683,54012061,16681464,33801871,1725154,13821227,37356698,0
1724128311.2935,1209,72121070,126555115,136258413,29360303,816694,130320,10648,46294554,24608617,23803304,1379153,0,36092013,0
1724128311.668,1209,62547326,95138392,101967815,31996684,750850,138164,6402,28355781,19273418,16829155,1016984,4917375,18190100,0
1724128312.0426,1209,30730384,43405882,52830683,11937133,439036,92301,4254,14468488,6700812,8252893,528772,0,8451895,0
1724128312.4171,1209,81905177,106745810,112733926,31531853,707820,131690,10196,38087809,17486644,19510906,1010013,4941628,21543209,0
1724128312.7916,1209,100249169,150562927,159695966,49512059,2681723,566135,26361,39882321,3193919,27123920,1137456,7712848,28304778,0
1724128313.1662,1209,47405516,75505041,84692754,17691883,792266,160429,18521,25603649,11884186,12414583,577814,0,14812136,0
1723696063.0896,1210,29370507,36737743,40759209,10416193,311428,84890,10887,10480574,7013597,7606520,630588,0,3814016,0
1723696063.3896,1210,44947621,64022664,67342334,12006965,197780,37404,4945,19225089,14962309,11634217,980755,0,1912115,0
1723696063.6896,1210,44339029,65275137,81048101,10827160,443608,77178,10067,15039720,9821437,14459729,1105747,1826604,11470767,0
1723696063.9895,1210,49809276,67215797,68626372,13836719,571605,117694,11416,16260344,11544944,13249680,1053980,2845172,5122579,0
1724329616.2614,1211,121593588,116718545,131847005,39501646,3154514,1141383,188153,45924388,21391732,19756494,1211800,0,9635452,0
1724329616.3977,1211,50104769,42237468,44176791,16400147,1223026,420994,82850,17341568,7618653,7686461,461967,0,0,0
1724329616.534,1211,23294781,20332615,21595267,8996101,724579,264126,37348,8680921,2213885,3498919,222741,0,0,0
1724329616.6703,1211,30183979,27179771,29642617,9069307,454455,165255,30074,10374757,3267932,3811955,250195,499455,0,0
1724329616.8066,1211,22826995,27234932,28864598,10671684,586691,207000,40505,9368381,4414786,4352654,251852,198831,0,0
1724329616.9429,1211,71821998,48821562,52815735,16815562,1068403,362377,71872,16359037,5106797,9277306,585481,2022875,2856673,0
1724329617.0792,1211,20288521,13393875,16621360,3083881,170711,65881,11011,4488332,2448870,2380623,142056,0,0,0
1724329617.2155,1211,25746512,22752823,23950263,8728159,581232,192883,25317,7096045,833577,4003727,259091,0,0,0
1724301816.4857,1212,8261316,11913784,13290543,2427716,74259,21540,3388,2776797,1208219,2699708,141000,290281,78112,0
1724301816.5947,1212,10365819,15521022,16594039,4798414,286682,83493,10484,3645694,331880,2620843,114164,534536,0,0
1724301816.7037,1212,18450800,32287020,38635781,8466813,375102,103180,15102,13473261,1444953,5456784,339107,0,1553989,0
1724301816.8126,1212,7513183,9946521,11029073,3430823,135654,39345,8114,3786983,1017009,1760744,82726,302491,0,0
1724301816.9216,1212,8770357,12536631,14625438,3900715,174734,50119,10247,3998930,738938,2091035,83280,304509,0,0
1724301817.0306,1212,6585585,7475194,8035988,2543739,95550,28466,5225,2075059,572720,1421706,73251,232941,510663,0
1724301817.1396,1212,10850769,15242991,18226955,4596578,293034,77368,13665,5087540,1549985,3098545,167248,758555,0,0
1723680484.2963,1213,18783370,21611223,26311574,8316566,381647,76514,9314,3126910,2790510,3145719,234403,1283530,5465681,0
1723680484.5658,1213,13448340,17645236,18270189,7298461,248510,56888,10231,4937210,2214238,3212500,242346,260508,3802015,0
1723680484.8354,1213,12645792,14273335,16922735,5546683,289043,42483,6513,2847306,2313972,1947588,148482,701242,3236360,0
1723680485.1049,1213,16781194,21631530,22749349,8143518,352532,63733,8018,3571910,2645003,3114590,268617,0,4592335,0
1723680485.3745,1213,7676096,8510658,8975958,2573377,112451,17390,2750,2428501,233665,1010820,78241,56853,2103177,0
1723680485.644,1213,11039489,17004343,18255798,4410942,205445,45694,3870,4020563,2694008,2347902,182068,19631,5998530,0
1723680485.9136,1213,10837737,12330051,13814389,3945882,197742,32838,3100,3782557,2263773,1717500,125919,781787,2824293,0
1723680486.1831,1213,16713168,21493139,23175369,7393907,322802,55850,6978,5266645,645216,3355562,242514,0,5863343,0
1723937069.5991,1214,45084618,92418107,103713664,22341386,490220,198943,51910,11043794,14672334,16599094,870081,0,5064350,0
1723937069.8093,1214,44201692,88971165,105918388,27518483,137592,42650,11063,15150827,8126327,20407306,1178951,0,0,0
1723937070.0196,1214,79712762,166316330,202939313,56064647,1273091,458682,78027,56810066,4058786,35705367,1979827,12541412,0,0
1723937070.2298,1214,109466703,214012582,257610666,76838162,764879,290408,54240,69329585,49154187,44817794,2060006,0,0,0
1723937070.44,1214,82248494,157461764,165689139,45888469,229442,91313,17871,32892195,20178147,24407638,1137387,0,0,0
1723937070.6502,1214,110856337,206727889,237417620,80844287,404221,152030,23623,70501623,37147845,44566626,2011286,15950192,0,0
1723937070.8604,1214,153161941,299063894,353154018,80275287,2492789,905952,170459,67125772,48660393,54174679,2804761,0,0,0
1723937071.0707,1214,84708927,187867027,197341589,34370892,171854,60380,13767,43201054,22517784,33812365,1818339,0,3704074,0
1723545369.4097,1215,65519292,68274273,81883585,20785651,103928,31259,7898,22697631,9525559,5962802,180023,3266362,9269339,0
1723545369.4957,1215,23059021,21979882,24567159,6592273,96324,23731,5946,8011705,491343,3103759,28771,190831,1870701,0
1723545369.5817,1215,71992522,75011940,87844278,23596718,295085,79274,22715,25629046,2009832,8346323,161816,6844278,7065990,0
1723545369.6676,1215,45692945,41466116,49726732,12189587,243634,69478,18326,8821577,994534,5190623,69714,0,5008210,0
1723545369.7536,1215,47859775,44550591,51262327,13652439,561352,132036,23336,11008859,3610345,5893350,97059,0,3684754,0
1723545369.8396,1215,57143729,62803870,70012557,22827309,386026,86691,23116,14836268,2778540,9398186,131088,4904693,1282434,0
1723545369.9256,1215,45285669,40924298,44439809,10167429,301457,65249,16284,9865569,6592425,4900183,153724,945994,6364190,0
1723545370.0116,1215,58700968,62190992,67100577,22536232,142238,35239,6930,12542914,1505849,8002587,143072,0,8579564,0
1723545370.0975,1215,96815480,98574301,120034609,19225201,683014,166407,35924,24516420,7208187,9046715,224801,0,9932219,0
1723545370.1835,1215,50318136,45169110,49929344,11915193,354416,85065,20319,14013647,3379843,5978461,105581,872588,3206393,0
1723763083.4971,1216,16509698,38239144,42505038,10065250,50326,23980,3210,12674595,6971881,7391403,545619,0,5174463,0
1723763083.73,1216,12118352,27715421,29075003,4742179,84577,34309,8062,5656793,3266660,4546956,316426,605727,1610690,0
1723763083.963,1216,19776052,43514441,47260234,7078751,131361,61101,14105,14209202,6884504,8771491,711432,2884080,2523915,0
1723763084.1959,1216,8469120,17719315,18613189,3675328,131783,56371,11831,5253405,1614174,3141264,232959,0,0,0
1723763084.4289,1216,7084932,15101313,18312758,3562973,35368,13793,2937,3781300,986843,1675300,130271,0,1501652,0
1723763084.6619,1216,21583618,53048445,58338067,13127612,437065,221912,45695,20594766,1166761,9016353,701765,5340719,0,0
1723763084.8948,1216,4660630,7998897,8860416,1577742,15448,6643,1230,2921308,852783,1169171,85223,46808,627988,0
1723763085.1278,1216,8578385,19611382,23538455,6232490,189796,80566,17030,7173209,1326557,3224478,240757,1402675,1613518,0
1723763085.3607,1216,9791320,19939087,21823836,2895560,14477,6132,1284,6364984,436476,3447418,268962,869699,326516,0
1723763085.5937,1216,9202399,18197279,21028553,2557105,12785,6096,1355,4791494,995098,3213125,260113,0,369001,0
1723763085.8266,1216,13358054,28707228,29319860,5354534,49342,23811,5324,6698775,1882711,4966638,362140,190571,0,0
1723763086.0596,1216,6169054,12379780,13578564,1107742,5538,2520,543,3993294,572952,1992207,137753,0,2316051,0
1723763086.2925,1216,9900459,20622486,23692023,3499520,50112,21354,4375,5761179,2328704,3317519,230773,1628303,881202,0
1723763086.5255,1216,9038497,18262729,21038585,4025597,45643,18965,4015,6698459,3810510,3533297,238027,1648948,0,0
1723763086.7584,1216,14466210,29872184,31596967,5150269,127365,62571,12136,10028998,3482886,4382645,357353,1333134,2729130,0
1723763086.9914,1216,13349991,32031883,37673838,5513816,125928,55557,11662,8932053,2904930,6535621,572106,0,964896,0
1723763087.2243,1216,14124394,27582398,33997072,8267809,172753,72577,14176,9881687,679941,5752082,437216,1371196,1204171,0
1723763087.4573,1216,13113537,27753814,29624900,7333690,36668,16316,3754,5896218,2436340,4763482,380595,868969,592637,0
1723763087.6903,1216,12527052,26219663,27928001,5386300,165995,73338,12348,5762927,558560,4602470,335593,0,2822642,0
1723763087.9232,1216,9928593,21620879,26029268,2765593,32812,15479,2891,6671761,1615153,3501978,263957,0,0,0
1723763088.1562,1216,10872723,24267779,29983770,5849274,29246,12202,2259,9338092,599675,3276917,231627,1296365,2014468,0
1723763088.3891,1216,10937606,22760703,25490538,8479148,89277,38680,9607,5907710,3000917,4391117,283432,0,929471,0
1723763088.6221,1216,10771072,22112280,26180181,5443893,74035,36321,8799,7959772,4136298,3938797,296783,0,1620104,0
1723763088.855,1216,8196338,18194058,21353877,5250648,38844,17839,3091,6334993,634860,3076581,208168,28436,2107005,0
1723763089.088,1216,8614267,16353557,17987971,1961073,9805,4468,864,5732759,2406373,2875117,218388,0,245143,0
1723763089.3209,1216,14286755,27855147,33764294,5240609,26203,11091,2737,6888666,2515076,5502032,426080,1040820,0,0
1723763089.5539,1216,13700206,29876930,35657463,5568188,27840,12094,2684,6734462,4039695,5438808,441989,0,0,0
1723763089.7868,1216,4220559,10226834,10695332,2206443,49232,21004,4486,2820199,2265291,1855796,114387,93220,297190,0
1723763090.0198,1216,21454542,44897367,55992908,11079815,55399,22390,5795,20468335,8923083,7775922,525624,0,6036306,0
1723763090.2527,1216,9391563,19091665,23764339,4486981,22434,10908,2438,4448887,2012201,3042210,202380,333764,0,0
1723763090.4857,1216,17926894,40638027,50594757,7670294,165231,66432,11184,12268919,5249719,6146887,446126,1866103,1107733,0
1723763090.7187,1216,7417265,16813826,18102266,3337497,101554,44542,10337,5179646,684115,2712370,201158,897048,0,0
1724236449.7128,1217,47157999,53327513,56214695,13762892,600832,96196,23951,11896080,5815180,9377043,283974,0,6139778,0
1724236449.8293,1217,64164570,63556834,65134230,6992589,180174,27486,7934,11264505,4473088,10620308,219613,928239,540444,0
1724236449.9458,1217,108583655,125236422,132374262,23050626,1282440,203949,60633,37731689,19056275,21684698,290906,2099132,0,0
1724236450.0623,1217,75604673,69189827,82703603,13928577,642163,78319,23552,13877845,12786891,13853653,381815,0,2260017,0
1724352539.0089,1218,115903668,226387133,262030792,69294253,2675212,401873,36780,73002614,41055529,29378296,1695786,1181471,27165207,0
1724352539.0805,1218,207505726,351127192,376247808,127641594,2718146,217270,37179,73053310,65962077,54266555,3182794,14087566,0,0
1724352539.1521,1218,141173538,285060503,310911314,86944942,2754470,370972,47653,70601638,68987909,57983621,3513002,16892771,16102042,0
1723992284.4237,1219,14338649,16399020,16808634,5299101,84571,19225,3972,4152314,3125283,2041287,161347,0,0,0
1723992284.8884,1219,18677141,15344551,17055324,5785738,55998,9329,1459,4051180,2752115,2056612,153472,196075,436178,0
1723992285.353,1219,28550808,25850896,30872650,8680457,209044,38178,5807,9590173,4385081,3218778,229801,0,2323393,0
1723992285.8177,1219,8122261,6217589,6347478,1144282,21422,4625,675,1689747,1034815,872497,69125,0,176520,0
1723992286.2823,1219,28600833,24322139,28916514,6095597,316329,48906,12578,8229204,4934379,3447735,235697,296475,95468,0
1723992286.747,1219,16398474,13974156,16647078,5984723,61725,13790,2544,3420651,3471898,2114047,154159,157162,2116699,0
1723992287.2117,1219,13687716,8739862,10568206,3146072,32799,7282,1439,2778508,1301200,927275,78113,10639,0,0
1723992287.6763,1219,18769334,16934729,18985925,3379933,92430,21746,3974,5575867,2459107,2563466,181595,0,0,0
1723992288.141,1219,27605061,25424090,28191406,6693776,100742,18903,4839,6891746,2967100,2794528,212897,445344,2064058,0
1723992288.6056,1219,15682001,15444652,18347455,4501729,86702,17123,2931,4100433,3232464,1475003,125038,671818,0,0
1724483392.9574,1220,15779396,18355045,19395677,943280,31151,4138,344,4174293,2048711,3861496,223816,0,0,0
1724483393.1456,1220,24196741,31619717,36539962,5152289,111542,14369,698,3536400,3212330,6404621,328316,0,217597,0
1724483393.3338,1220,8832050,11152184,13280731,2544487,61474,11947,978,2790818,265614,2466950,128318,472307,125927,0
1724483393.522,1220,16195757,20138372,23056223,2120354,63975,11661,951,4960015,832314,4115135,226748,749578,325718,0
1724483393.7102,1220,17984182,18284813,18982603,5249716,194200,24454,831,4566780,2453399,4171067,209409,659361,0,0
1724483393.8983,1220,12852508,16112892,18223576,1397740,32558,3793,205,3976794,2010468,3602107,216545,954284,1271644,0
1724483394.0865,1220,26528555,41314053,47245982,4746472,83370,11512,1122,8573168,3729165,9769167,574701,0,3470169,0
1724483394.2747,1220,16756287,22272778,26792262,6524175,199775,32753,3325,6646152,1239881,4640772,254005,42852,2800519,0
1724483394.4629,1220,69538458,77228111,83041257,15759249,382136,50182,1399,11293911,3941695,15957210,892950,206656,5568791,0
1724483394.651,1220,29212390,40978800,47658116,9968599,363079,74805,4628,8324871,3942108,7988933,429205,1482670,0,0
1724483394.8392,1220,21809795,22177935,26146000,2000450,49627,6635,715,5202131,2265549,3757186,198870,836428,0,0
1724483395.0274,1220,39369060,60487109,65540488,12655002,619244,91053,3418,7697416,7456883,10598056,606242,444604,1826509,0
1724483395.2156,1220,24135204,28350837,34563801,3787564,97623,13261,906,3685814,3553282,5870213,338516,0,3284450,0
1724483395.4038,1220,28358562,39326893,47082456,6726849,286406,51896,2621,8560132,2202496,9094334,509704,53861,0,0
1724483395.5919,1220,15183625,17977092,19785138,3151688,98450,14300,1230,4588146,3476768,5131975,313486,0,0,0
1724483395.7801,1220,29952893,39401572,48305419,6274613,206893,41305,2517,10988772,5155646,8309932,445646,209991,1849518,0
1724483395.9683,1220,17363815,21865594,25818316,1682075,34586,3988,364,5557951,1013330,3726376,211069,161767,134148,0
1724483396.1565,1220,22832978,26101385,28836954,2640406,106986,16532,876,5323487,3229289,5541426,344066,964437,1016980,0
1724483396.3447,1220,25992945,38663028,46977557,8039938,251334,37885,3310,5210004,1176598,9691299,478024,0,2881923,0
1724483396.5328,1220,27214006,37208594,41647037,6297193,306932,25293,1763,10539081,832940,7660290,503471,989240,1528889,0
1724483396.721,1220,29499133,37256605,39116884,7995806,279956,46951,2688,8197351,3430918,6689364,392079,0,2030694,0
1724483396.9092,1220,43476863,45511000,49078634,14828269,585346,53287,1406,10318512,2449848,9647765,466294,0,0,0
1724483397.0974,1220,13635249,17080330,18815429,3503664,121873,16639,1574,2919211,386886,3183262,162313,184185,0,0
1724483397.2855,1220,28508834,37163032,39942482,6080000,240388,41408,1886,6141747,3551303,8217133,444988,0,530964,0
1723905160.0813,1221,13291288,31085005,36714043,5403259,148867,16585,1739,8665337,3032008,5441403,364211,6934172,5471199,0
1723905160.3383,1221,18361926,38193010,44011779,9520049,241011,32969,3604,9594828,4118740,5905196,416582,6269012,3345395,0
1723905160.5953,1221,26230205,56232230,57597428,10198880,224621,31554,4683,15413456,8695236,11615068,717480,6650556,10537617,0
1724246597.4411,1222,16489213,18655128,21366330,4058098,67184,27650,2016,6640033,3563999,3647613,254448,683719,1483874,1
1724246597.5784,1222,20482278,23960521,29013837,3360805,168114,70047,9956,6605173,4241278,4201471,258902,940345,2495535,1
1724246597.7157,1222,11552885,13628795,16709886,4133931,273888,115935,12257,3443860,1904064,2028352,106753,2235766,1163990,1
1723907498.1682,1223,9978657,10616023,11035309,2997128,49312,14054,2485,3345664,1219444,1626749,34236,0,1323356,0
1723907498.5779,1223,9990055,11591735,13757505,1991170,18885,4198,691,3996692,1497336,1788094,30571,546900,661885,0
1723907498.9877,1223,12367268,15040709,17002702,3007921,15039,4063,990,4000034,340054,2290361,38115,1169601,0,0
1723907499.3975,1223,31035639,36661030,43429117,6447400,32237,7903,1684,11905387,1823061,4719211,107353,421749,0,0
1724311743.5298,1224,8892421,14202317,15296358,4728986,352700,139579,31488,3230520,1621386,3040556,161662,676134,2754161,0
1724311743.9666,1224,29268996,45142867,55694209,15460028,870758,303042,58026,4739920,4641244,7386754,365739,3663674,8331772,0
1724311744.4034,1224,21283774,41170756,44819151,17462764,1162776,351692,66951,9860932,6504472,9637263,499790,0,4824256,0
1724311744.8402,1224,7226468,12559012,14771401,3239300,180380,63366,13669,2204063,1859062,2522021,122864,340576,3199305,0
1724311745.277,1224,11124235,17824683,21433845,6321848,364307,124034,25501,3179924,3769896,2844001,138079,1810558,5370374,0
1724186373.3575,1225,15529113,30278484,33933619,6856570,206381,75906,1518,8973142,3596300,5289169,309841,6931242,3815317,0
1724186373.4789,1225,25588099,49048640,54005550,16907855,1053283,443244,8864,14911149,9631816,8232499,449320,9804107,9113464,0
1724186373.6003,1225,19617595,38534874,44515872,13623390,607733,240910,8066,11190201,6587504,5423757,282533,8286950,10791807,0
1724186373.7217,1225,25992682,53511640,62779998,20433564,767655,323262,7629,16817257,2483645,8448005,530993,7706474,8274014,0
1724186373.8431,1225,37242916,72989140,90406413,19057264,873870,348874,6977,25640505,15428374,10078558,581766,12869569,15057450,0
1724186373.9644,1225,9804818,19831458,22632390,6868944,334276,131812,6485,5361507,2215672,2335849,140449,4837525,1360689,0
1724186374.0858,1225,15465162,28705219,34854003,7215931,211172,84947,5447,7231702,1235281,4954826,240714,5824121,5047657,0
1724186374.2072,1225,35162066,71175887,85562113,22908139,659366,271782,16570,26085218,2413305,8976173,487407,13173756,14534224,0
1724186374.3286,1225,18882534,35500365,40574944,11950238,587459,254713,5094,11590236,8122335,4423402,244064,8256697,8452587,0
1724186374.45,1225,19840187,40064819,48924874,7792781,198756,76955,2965,12301311,2163757,6290125,343848,9004362,9493856,0
1724186374.5714,1225,20155917,40588031,43866810,10514602,587498,244192,14042,10280730,877336,5554706,268748,8430779,5893845,0
1724186374.6928,1225,11611404,21462800,24342331,5364350,183544,65563,1311,6492480,5367467,2903878,158371,4247841,3298458,0
1724186374.8142,1225,21148372,39915999,48512695,13137104,586322,252930,15777,12701270,3172312,5114653,267080,8088925,9620414,0
1724186374.9356,1225,18848472,35475061,41661424,14140545,741256,306787,7308,11347668,1437522,5961897,302631,6277916,7037576,0
1724186375.057,1225,28913668,55969730,61346365,20490696,857960,348684,11055,13550647,1226927,7097031,391725,5433975,14640617,0
1724186375.1784,1225,11823614,23893314,26472383,6535065,401961,148353,2967,8958642,3134482,3941456,202763,3422836,5154369,0
1724186375.2997,1225,15655303,29036361,32646122,13920060,645432,253523,5070,8579849,4109931,4290573,258376,4697970,3514003,0
1724186375.4211,1225,16861379,30878655,38012127,11387704,507035,203575,5024,8957669,2886237,4437159,216130,4496984,5469562,0
1723596633.7026,1226,43959376,68577172,85021184,12932825,741242,276015,5520,31093759,4303778,13218428,587140,781372,1166677,1
1723596634.1749,1226,100066631,160022332,176969422,47533063,3522345,1463359,122030,54723345,22314681,30571087,1291506,20000269,14381600,1
1723596634.6471,1226,70701886,124691755,152281168,32772436,3079473,1459890,242951,39775210,13601508,21571143,685974,10843079,0,1
1723596635.1194,1226,90878704,172927844,188285133,44238490,6397966,2791278,568778,58319671,14573951,35057300,1276160,19970018,7659966,1
1724104284.6436,1227,192713668,381476661,464016695,114762460,635876,292030,73548,58760977,19799426,75543804,2567757,0,40107987,0
1724104284.9814,1227,71776993,144207020,175179771,37779906,1107382,467069,136144,34269586,17461072,26950883,818116,4489445,18279506,0
1724104285.3191,1227,145540574,317047538,359865139,91648895,1136868,514425,133559,79761452,28028040,69682472,1782679,0,15445256,0
1723639594.3971,1228,30185691,56681854,69080045,9430080,583694,145910,5114,24016075,6212632,12673383,330832,655907,10257700,0
1723639594.5757,1228,36054450,88088327,90568706,32359584,2508026,624626,42474,20795401,14878173,17372451,345724,0,1282051,0
1723639594.7544,1228,62528744,118636626,137013523,30869105,1961087,473090,27598,30796263,11539973,24354034,541635,0,4513035,0
1723639594.933,1228,23616379,56386017,65394114,13203319,772515,163623,9794,19369582,8682064,14328058,244105,0,926293,0
1723639595.1117,1228,22588641,47008585,55012924,14372071,904871,186545,4523,15733172,8677325,10174060,302080,16512,2111540,0
1723639595.2903,1228,31445256,62381305,75514644,16783732,1095660,275621,7119,19117456,10855521,14368609,338095,0,1772406,0
1723639595.469,1228,19549096,42661251,47049924,15228831,756691,210602,20120,13329330,4199793,8491391,122289,1987048,4326960,0
1723639595.6477,1228,40634795,87418779,103084422,31131442,1671412,358406,7168,24404152,10852262,18548767,328842,0,2758340,0
1723639595.8263,1228,29458220,66077967,77452880,17116890,661342,150342,9943,22161086,12205636,13437451,382272,2050817,4800833,0
1723639596.005,1228,14779340,30644162,36438467,11761346,503483,129151,17197,12688494,1689694,6369493,101714,0,804681,0
1723639596.1836,1228,20292797,42128736,52619268,11209255,679847,118592,11961,17353987,6925615,9066254,184014,0,0,0
1723639596.3623,1228,25167216,52960324,61351693,16528273,822758,252071,13022,15374857,2624531,11571697,188462,0,7364077,0
1723639596.5409,1228,30382753,66778771,82633759,10949011,648495,134564,4621,21211431,16361777,15481184,403753,0,2190996,0
1723639596.7196,1228,29266458,55977831,66752719,16379968,1039926,220073,6348,16930150,10156257,12700415,374262,2612594,5159123,0
1723639596.8982,1228,26590154,57014654,64588716,13520735,676460,147749,6355,22454909,3197374,11903447,302445,0,3841304,0
1723639597.0769,1228,29607121,68256281,77084113,13317630,640649,147308,5422,19373807,12377700,14766015,221627,1196876,3155349,0
1723639597.2555,1228,30912373,70854616,88468873,13988502,601919,119626,5957,23369618,8008439,16143702,300335,877618,6607405,0
1723639597.4342,1228,112729922,259133912,299884939,67873225,2778768,598989,57949,107438146,50822743,57442598,1315035,1793743,34085862,0
1723639597.6128,1228,30871602,63361142,67623860,14194316,884838,243351,8935,24429001,11261383,13754887,293499,797181,4950608,0
1723639597.7915,1228,37108303,81281439,87636748,21034053,1088738,286800,14391,25723128,15110215,17686872,316608,0,4803877,0
1724115285.1306,1229,19365553,39424206,43438864,13338649,283519,32175,7042,14532788,6721960,6716029,308554,1114952,2123442,0
1724115285.479,1229,22076364,48096161,54430697,14546736,423563,22165,4584,10603162,1088613,9968790,438626,0,2699753,0
1724115285.8274,1229,31593275,66990867,81356255,26665566,967850,127421,31235,25090513,6817175,12609187,514537,166763,6320105,0
1724313820.959,1230,83985028,181826494,194552553,57161285,1015781,396270,37062,58828398,16499831,36135553,1119415,21277460,4820694,0
1724313821.137,1230,156637886,338573419,413924813,112876181,3148017,1270802,112383,160183237,19503965,71216603,2299010,0,32370270,0
1724313821.3151,1230,356586383,750607611,787518616,240823344,8181927,2710310,241689,295073688,140912093,179242419,6963799,5976227,53076274,0
1724313821.4931,1230,212173365,420699897,520476793,67095923,1494445,578019,31146,176550977,44401071,74619056,2112227,0,78053255,0
1724313821.6711,1230,95439883,183196429,227580085,64658390,2484244,871323,92714,59586752,17587556,34933838,1115953,0,12854655,0
1724313821.8492,1230,115140074,231060027,272811888,79214899,2013324,851354,63723,106489918,8565341,47924273,1798447,4951020,29885014,0
1724313822.0272,1230,238478350,476101363,488908040,134291589,1564863,589842,60492,119720982,33494691,92659022,2744670,643597,36086106,0
1724313822.2053,1230,265343576,611935145,721516977,229664459,1148322,420610,47390,187934924,17117187,115438289,3067658,0,12054280,0
1724313822.3833,1230,97007396,223513602,258433252,51408217,691436,241853,19616,71754607,18276972,41232560,1319605,16359725,0,0
1724313822.5614,1230,185273797,390610195,445320132,75405942,2327025,960145,60932,112323888,25691548,83178277,2875452,22675294,35572857,0
1724313822.7394,1230,158770603,325853053,378206233,90398336,1661963,716267,44560,145415462,39168409,65205402,2713747,44529,47059259,0
1724313822.9174,1230,165167925,325891896,341780491,101914863,734287,283815,12920,123817154,21990684,67438723,1844486,0,30234842,0
1724313823.0955,1230,148234725,307501512,370534274,93717123,1845080,743246,50326,105632628,41360399,59116371,2011211,1568480,0,0
1724313823.2735,1230,127019936,244126257,253135104,102767189,1178036,502521,67224,65968437,13747872,41217658,1286558,0,27818380,0
1724035268.6509,1231,22207245,35610446,41972888,10263466,511426,69276,6429,10256549,2493122,6259546,513537,2308565,474898,1
1724035269.0898,1231,25797835,39985258,42303384,9906911,546028,63960,9452,10052025,846067,6481296,480472,1442573,262119,1
1724035269.5288,1231,43556656,61588326,64542904,15400164,973312,147326,17477,8595424,8066532,11294928,725009,2425694,3933488,1
1724035269.9677,1231,46425663,83979010,92924029,24782574,1031834,109175,22220,16316850,6187325,12869124,998910,8358549,7026788,1
1724035270.4066,1231,26786101,44773010,55541727,12167405,1388168,318468,59220,8788734,9908254,7382706,456845,0,400506,1
1724035270.8455,1231,44885829,79311048,85975986,25276289,3992830,651299,164501,17726968,15195444,11376701,698989,14868325,14346042,1
